peak.name,baseMean.de,padj.nc12.v.nc11,lfc.nc12.v.nc11,padj.nc13.v.nc12,lfc.nc13.v.nc12,padj.nc14.v.nc13,lfc.nc14.v.nc13,padj.lnc14.v.nc14,lfc.lnc14.v.nc14,intergenic,promoter,intron,exon,genomic.feature,open.at.NC11,open.at.NC12,open.at.NC13,open.at.NC14,open.at.LNC14,class
scaffold_5:16449511-16449733,52.92216895,0.9062,0.1348,0.4852,0.3851,0.1886,-0.4596,0.3195,-0.7194,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,TRUE,FALSE,FALSE,not dynamic not in group
scaffold_5:16450426-16450583,41.42962225,0.4126,-0.5421,0.4358,0.3688,0.9991,0.000365,0.2475,-0.6071,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16469194-16469301,18.79137825,0.8878,-0.1673,0.3201,-0.6112,0.7169,-0.1807,0.9263,0.1507,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:1647363-1647450,13.74839294,0.5696,0.7353,0.9988,0.001382,0.4869,0.378,0.9548,-0.1123,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16485062-16485179,16.54019377,0.2648,-1.024,0.1068,-1.001,0.8565,0.1101,0.4384,0.7563,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16489916-16489997,8.700764592,0.3362,-1.405,0.7764,0.3844,0.02279,1.298,0.4948,0.7656,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,group.15
scaffold_5:16497418-16497583,21.69341707,0.6489,-0.5198,0.8088,-0.2201,0.02794,0.9385,0.9101,0.1788,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16510909-16511004,12.97879601,0.8863,0.2269,0.8759,0.1754,0.5901,-0.3151,0.9831,-0.05263,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16511798-16511912,19.32709728,0.4026,-0.8107,0.7923,-0.2332,0.8271,0.1212,0.9352,0.1464,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16512015-16512157,22.7374706,0.4512,0.67,0.9401,0.06693,0.1688,-0.5436,0.8221,-0.2729,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16519038-16519311,94.16250027,0.4723,-0.4438,0.9798,0.017,0.05904,-0.5085,0.4035,-0.4915,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16519791-16520058,51.4185705,0.6568,-0.4443,0.7076,-0.2708,0.9586,-0.02733,0.5923,-0.5412,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,TRUE,TRUE,FALSE,not dynamic not in group
scaffold_5:16528291-16528406,14.87758409,0.5874,-0.6856,0.3462,-0.7432,0.02075,1.131,0.4866,0.6998,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,group.14
scaffold_5:16539998-16540175,28.52153403,0.7721,0.289,0.2213,-0.6429,0.0005402,1.125,0.7818,0.2556,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,TRUE,TRUE,group.14
scaffold_5:16559721-16559813,18.29088269,0.7367,-0.3784,0.282,-0.6879,0.007838,-1.218,0.8481,-0.3353,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,group.5
scaffold_5:16563254-16563385,26.72743632,0.8081,0.2642,0.1405,-0.7795,0.01815,0.8717,0.5341,0.4897,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16565129-16565334,29.54181641,0.6904,-0.4012,0.8636,-0.1462,0.8902,-0.07075,0.7931,-0.3259,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16565532-16565616,20.37737175,0.4446,0.7932,0.9174,-0.1051,0.007652,-1.19,0.6937,0.4874,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,group.18
scaffold_5:16572914-16572997,11.3460458,0.7884,-0.3721,0.4507,-0.6361,0.8396,0.1341,0.888,-0.2623,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16580429-16580508,10.734437,0.3845,-1.042,0.1926,-1.055,0.6275,0.3343,0.8976,-0.294,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16581972-16582085,15.37453851,0.7345,-0.4839,0.9126,-0.1331,0.06582,0.9188,0.9938,0.01591,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16587057-16587194,21.63476298,0.979,0.03884,0.8764,0.1344,0.444,-0.3338,0.8063,0.3019,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16599577-16599737,29.32924408,0.2673,1.006,0.8902,-0.1156,0.2863,0.4205,0.9203,-0.1513,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16599878-16599963,25.99155432,0.3219,-0.8545,0.19,0.745,0.687,0.1727,0.9839,-0.03658,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16605464-16606053,81.49705043,0.004739,-1.277,0.4382,-0.3537,9.38E-06,1.132,0.823,0.2049,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,group.9
scaffold_5:1661307-1661552,45.49899723,0.9048,0.133,0.02984,-0.9969,0.9715,0.01811,0.9912,-0.01817,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16641452-16641574,17.37503899,0.2733,-1.157,0.7603,-0.3107,0.933,0.05804,0.7345,0.5023,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16643144-16643297,25.01179832,0.0726,-1.295,0.5138,-0.4574,0.02524,0.8976,0.8896,0.1971,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16677291-16677408,14.0482324,0.9124,0.1668,0.7624,-0.2668,0.4595,0.3654,0.9633,0.08541,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16750620-16750711,10.49364708,0.84,-0.3444,0.773,-0.335,0.4293,0.5064,0.2599,1.087,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16750855-16750930,10.95067842,0.8409,-0.2903,0.5094,-0.5964,0.9714,0.02655,0.1936,1.071,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16752792-16752891,15.73571265,0.599,-0.5533,0.3571,-0.6381,0.7776,0.1561,0.02362,1.267,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,group.4
scaffold_5:16756290-16756378,11.41534978,0.6294,0.6423,0.3152,-0.8163,0.4504,0.4509,0.8952,-0.2398,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16767561-16767765,61.10670123,0.8544,0.178,0.9075,0.08539,0.03389,0.6508,0.7617,0.281,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16767914-16768045,43.64189288,0.6891,0.3209,0.4093,-0.401,0.2281,0.3816,0.3596,0.5085,FALSE,FALSE,FALSE,TRUE,exon,FALSE,TRUE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16768364-16768472,21.14361607,0.8703,0.2302,0.8352,-0.2031,0.3572,-0.4834,0.8528,0.3027,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16770050-16770222,80.48591127,0.4068,0.5805,0.1469,0.6118,3.10E-05,-1.172,0.9284,0.1188,FALSE,TRUE,FALSE,TRUE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,group.18
scaffold_5:16778101-16778245,21.28465457,0.7799,0.3409,0.6191,0.3644,0.8622,0.08727,0.0008039,-1.976,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,TRUE,FALSE,group.6
scaffold_5:16783678-16783761,25.06599552,0.8915,-0.1507,0.2743,0.5836,0.002517,-1.005,0.781,0.2968,FALSE,TRUE,TRUE,TRUE,promoter,FALSE,FALSE,FALSE,FALSE,FALSE,group.3
scaffold_5:16791198-16791412,62.8556366,0.4027,0.8661,0.92,-0.1053,0.05228,-0.9046,0.9405,-0.1543,FALSE,TRUE,FALSE,TRUE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16815367-16815446,12.79997137,0.9635,-0.07514,0.9541,0.065,0.6872,-0.2232,0.8749,-0.2549,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16815567-16815691,21.36554339,0.3766,-0.7397,0.4679,-0.4798,0.777,0.1412,0.516,-0.5923,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16821779-16821913,20.15387858,0.4425,-0.6988,0.7652,0.2336,0.0003094,-1.427,0.4947,-0.7276,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,group.5
scaffold_5:16830749-16830829,16.91544135,0.7818,-0.3277,0.8941,0.1188,0.3766,-0.3799,0.9564,0.09938,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16831142-16831325,130.8241195,0.8933,-0.0945,0.6676,-0.1809,0.8372,-0.06031,0.2076,-0.5412,TRUE,FALSE,FALSE,FALSE,intergenic,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16837435-16837544,20.73765875,0.3956,0.8935,0.6664,0.3237,0.08894,-0.7091,0.9492,0.1176,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16851249-16851465,32.76810614,0.8544,0.2084,0.4946,0.429,0.1687,-0.5332,0.617,-0.4825,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16853724-16853954,53.70750422,0.5653,0.545,0.7798,-0.2057,0.7844,-0.1284,0.5971,-0.5168,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16855900-16855976,24.26709074,0.937,0.1027,0.395,0.4895,0.04087,-0.7211,0.4546,-0.6328,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16857150-16857317,54.71151504,0.5366,0.4676,0.4869,0.3307,0.8812,-0.05413,0.547,-0.4131,FALSE,FALSE,TRUE,FALSE,intron,FALSE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16860592-16861129,128.3578441,0.7222,0.2597,0.9758,-0.02011,0.8016,-0.08403,0.4137,-0.4809,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16861996-16862176,42.05711165,0.8349,-0.1817,0.5657,-0.3014,0.07198,0.5401,0.8203,-0.2153,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16866439-16866548,35.26638807,0.08684,1.145,0.9368,-0.06203,0.06615,-0.6304,0.727,-0.3516,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16867242-16867343,29.79241173,0.695,0.3909,0.905,0.09897,0.3584,-0.3604,0.755,-0.3411,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:1687437-1687624,25.74382995,0.7884,0.3047,0.4339,-0.4858,0.2656,0.453,0.3352,0.6781,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16875117-16875196,35.76600761,0.5755,0.5279,0.5971,-0.3409,0.7391,0.1501,0.9726,-0.06183,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16878640-16879080,360.3666546,0.2871,0.4025,0.04931,0.4455,0.001323,-0.5359,0.2537,-0.3934,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16879253-16879563,361.4649167,0.2814,0.5068,0.214,0.3936,0.01772,-0.5113,0.6455,-0.2783,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16879754-16879831,57.79471559,0.4839,0.4715,0.416,0.3617,0.005078,-0.7422,0.9214,-0.1139,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16879921-16880194,183.3585601,0.6057,0.3145,0.39,0.3231,0.001286,-0.7324,0.3819,-0.4547,FALSE,FALSE,TRUE,FALSE,intron,FALSE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16880315-16880636,319.7846373,0.5994,0.4712,0.8589,0.1325,0.002257,-1.049,0.6289,-0.4714,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,group.1
scaffold_5:16885127-16885231,45.27722131,0.7455,0.2911,0.8419,0.1329,0.6701,-0.1596,0.9837,0.03231,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16885781-16885923,67.3892061,0.9569,0.05155,0.6118,0.2427,0.361,-0.2675,0.9897,0.0163,FALSE,TRUE,FALSE,TRUE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16891800-16891964,17.73726815,0.8762,0.2677,0.4407,0.6349,0.004341,1.141,0.0464,1.057,FALSE,TRUE,FALSE,TRUE,promoter,FALSE,FALSE,FALSE,TRUE,TRUE,group.8
scaffold_5:1689191-1689359,26.97345987,0.6407,0.524,0.714,-0.293,0.1424,0.6302,0.6256,0.4843,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16893927-16894011,12.86337694,0.8596,0.2386,0.8404,-0.2019,0.953,-0.03698,0.8778,-0.2373,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16894141-16894224,9.704208218,0.7394,-0.6022,0.6895,0.514,0.238,0.7713,0.9536,0.1445,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16905448-16905737,89.74914188,0.731,0.2305,0.001297,0.8454,0.3246,0.2279,0.01075,-0.7959,FALSE,FALSE,TRUE,FALSE,intron,FALSE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16906465-16906548,21.60923408,0.5789,0.7001,0.4915,0.535,0.9974,-0.00178,0.5205,-0.686,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16907475-16907601,40.03963646,0.795,0.2573,0.229,0.6172,0.0004232,-1.15,0.9935,0.01275,FALSE,FALSE,FALSE,TRUE,exon,TRUE,FALSE,TRUE,TRUE,TRUE,group.3
scaffold_5:16913977-16914090,17.02765756,0.9796,0.03976,0.4763,0.4887,0.6744,-0.1934,0.9399,-0.118,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16924525-16924659,65.85882178,0.6026,-0.3766,0.00436,-0.9637,3.11E-05,-1.22,0.03971,-1.185,FALSE,FALSE,FALSE,TRUE,exon,TRUE,TRUE,FALSE,FALSE,FALSE,group.5
scaffold_5:16925081-16925233,71.32126905,0.728,-0.3569,0.9165,0.09181,0.281,-0.4431,0.4085,-0.7008,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16925428-16925754,256.1866532,0.6921,0.2548,0.09451,0.5393,0.001524,-0.728,0.5409,-0.365,FALSE,TRUE,FALSE,FALSE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16926167-16926736,436.026642,0.987,-0.01045,0.159,0.3572,6.97E-16,-1.295,8.42E-09,-1.364,FALSE,FALSE,FALSE,TRUE,exon,TRUE,TRUE,TRUE,TRUE,TRUE,group.1
scaffold_5:16932395-16932543,57.17112916,0.6118,0.3713,0.6052,-0.261,0.5566,-0.1971,0.4023,-0.5127,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16937110-16937247,15.87662657,0.4922,0.8538,0.6009,-0.4566,0.0372,0.9878,0.8752,0.2402,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16947040-16947149,24.49541484,0.79,0.3167,0.7702,-0.2406,0.2473,0.5036,0.9318,-0.1412,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:16961373-16961458,13.814557,0.8454,0.2904,0.9252,-0.1008,0.1765,0.6151,0.9993,0.001718,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16962961-16963035,10.83742876,0.7248,0.51,0.9614,0.05888,0.5861,-0.3101,0.7617,0.4217,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16963384-16963501,24.06128533,0.5662,-0.5017,0.1273,-0.8083,0.008852,0.9557,0.5742,0.4378,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:16964569-16964654,13.20555977,0.9933,0.01708,0.3971,0.696,0.4672,0.3619,0.8219,0.2942,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:16965061-16965182,27.99720797,0.9328,-0.1138,0.1322,0.858,0.0114,-0.9772,0.7761,0.3444,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16974717-16974848,39.04399096,0.9005,0.1651,0.5065,0.4596,0.8124,-0.1203,0.956,0.103,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16980089-16980321,50.02668326,0.8157,0.3249,0.9401,-0.08474,0.6218,-0.2872,0.9071,0.2321,FALSE,TRUE,FALSE,TRUE,promoter,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:16998852-16998965,21.20252422,0.9632,-0.05996,0.4332,-0.4971,0.3033,0.426,0.7129,0.3477,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17014649-17014748,25.06432727,0.9533,-0.08675,0.8018,-0.2205,0.09785,-0.7647,0.6267,-0.5703,FALSE,FALSE,TRUE,FALSE,intron,TRUE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17019738-17019848,15.9148038,0.2166,-1.072,0.923,-0.1019,0.8337,0.1165,0.8637,-0.2573,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17029134-17029304,11.61677924,0.3082,-1.169,0.982,0.02971,0.2897,0.5504,0.01309,1.537,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,TRUE,group.15
scaffold_5:17036721-17036806,13.32283466,0.8581,0.2508,0.5852,-0.4455,0.7783,0.1629,0.8057,-0.3654,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17046963-17047069,9.917629472,0.3945,-0.9451,0.5322,-0.553,0.5086,0.3885,0.9248,0.1872,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17062205-17062326,26.2810009,0.9232,-0.1169,0.1326,-0.807,0.3756,0.3817,0.9119,0.1606,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17063095-17063290,36.08870324,0.5715,0.4891,0.4593,-0.4176,0.005369,0.8934,0.5964,0.3912,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:17064984-17065087,23.86332068,0.5896,-0.5584,0.2666,-0.7323,0.2638,0.5267,0.7384,0.4,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:17065640-17065746,20.69182727,0.9234,0.1498,0.9304,-0.09986,0.8169,0.1384,0.5922,0.5929,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,TRUE,not dynamic not in group
scaffold_5:17071664-17071770,17.04425792,0.4401,-0.6776,0.9588,0.05005,0.006387,-1.103,0.9987,-0.003729,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,group.3
scaffold_5:17076935-17077020,12.02135988,0.9812,-0.04633,0.9362,0.1014,0.1378,-0.8474,0.9426,-0.1762,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17096182-17096505,74.21129137,0.3334,0.58,0.5657,0.2522,0.5733,-0.1643,0.7816,0.2201,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:17096728-17096832,18.45519201,0.3839,0.855,0.8439,0.1693,0.1457,-0.6149,0.5558,-0.5861,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17115754-17115852,31.35151193,0.1225,1.026,0.6199,0.2858,0.07676,-0.5718,0.08439,-0.9113,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17116189-17116392,79.67267655,0.2892,0.7659,0.602,0.3035,0.02271,-0.7527,0.6117,-0.4457,FALSE,FALSE,FALSE,TRUE,exon,FALSE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_5:17117707-17117813,31.68394663,0.9979,0.004009,0.5213,0.4243,0.6379,-0.2127,0.8838,0.2039,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:17117937-17118124,84.52031385,0.2447,0.8351,0.9692,-0.03227,5.64E-06,-1.468,0.8283,-0.2692,FALSE,TRUE,FALSE,FALSE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,group.3
scaffold_5:1711800-1711899,10.81357047,0.5364,0.8418,0.9056,-0.1372,0.1953,-0.7046,0.9715,0.08952,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17118419-17118756,83.69335345,0.3597,0.5879,0.612,0.2515,0.04716,-0.5611,0.9706,-0.05114,FALSE,TRUE,TRUE,TRUE,promoter,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:17123668-17123804,24.46112498,0.9509,-0.09839,0.8953,0.1225,0.008912,0.9833,0.8143,0.2932,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:17124026-17124155,30.43443169,0.06511,1.26,0.4979,-0.3899,0.7694,0.1248,0.5976,0.4175,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_5:17124632-17124736,25.36007793,0.6324,-0.4374,0.202,-0.6658,0.0007873,-1.282,0.9756,0.0644,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,group.5
scaffold_5:17134556-17134748,38.94267179,0.5486,0.4657,0.8576,-0.1088,0.05382,-0.565,0.1402,-0.8356,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:17139474-17139569,17.03251224,0.06082,1.632,0.4958,-0.4665,0.2092,-0.5689,0.5297,-0.6581,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:17141519-17141666,17.4190833,0.8202,0.2736,0.4868,0.4632,0.0006666,-1.319,0.4886,-0.6945,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,group.1
scaffold_5:17163343-17163519,22.34024632,0.06445,-1.272,0.08522,-0.9451,0.1434,0.6272,0.3445,0.7054,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_5:17183567-17183654,11.92629969,0.9321,-0.1393,0.04093,-1.495,0.9138,0.08664,0.8314,-0.3974,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,group.5
scaffold_5:17220758-17220897,17.04489081,0.3224,-0.9297,0.08468,-1.066,0.6307,0.2725,0.8832,0.2482,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_5:1724999-1725140,16.18645414,0.7248,0.4663,0.9879,-0.01734,0.5314,-0.315,0.9146,-0.1965,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
